artist,title,title_index,release_year,hp,bill_year,bill_ranking,era,era_year,popularity,loudness,tempo,time,modality,danceability,energy,speechiness,instrumentalness,liveness,valence,genre
Propaganda,Duel,31,1985,740,2017,1594,oldies,1920-1989,53,-11.321,144.873,4,0,0.672,0.697,0.0343,0.407,0.118,0.528,hip hop
Propaganda,Duel,31,1985,740,2018,1722,oldies,1920-1989,53,-11.321,144.873,4,0,0.672,0.697,0.0343,0.407,0.118,0.528,hip hop
Oliver,Good Morning Starshine,32,1969,912,2000,1933,oldies,1920-1989,48,-7.91,125.012,4,1,0.694,0.541,0.0288,1.26E-05,0.0525,0.862,hip hop
Oliver,Good Morning Starshine,32,1969,912,2001,1992,oldies,1920-1989,48,-7.91,125.012,4,1,0.694,0.541,0.0288,1.26E-05,0.0525,0.862,hip hop
Oliver,Good Morning Starshine,32,1969,912,2002,912,oldies,1920-1989,48,-7.91,125.012,4,1,0.694,0.541,0.0288,1.26E-05,0.0525,0.862,hip hop
M,Popmuzik,33,1979,1068,1999,1068,oldies,1920-1989,48,-9.982,110.796,4,1,0.94,0.727,0.0358,0.00021,0.0808,0.969,hip hop
M,Popmuzik,33,1979,1068,2000,1285,oldies,1920-1989,48,-9.982,110.796,4,1,0.94,0.727,0.0358,0.00021,0.0808,0.969,hip hop
M,Popmuzik,33,1979,1068,2001,1332,oldies,1920-1989,48,-9.982,110.796,4,1,0.94,0.727,0.0358,0.00021,0.0808,0.969,hip hop
M,Popmuzik,33,1979,1068,2002,1846,oldies,1920-1989,48,-9.982,110.796,4,1,0.94,0.727,0.0358,0.00021,0.0808,0.969,hip hop
King,Love & Pride,34,1985,1250,1999,1250,oldies,1920-1989,43,-13.623,126.015,4,0,0.755,0.438,0.033,2.76E-06,0.0719,0.766,hip hop
King,Love & Pride,34,1985,1250,2000,1681,oldies,1920-1989,43,-13.623,126.015,4,0,0.755,0.438,0.033,2.76E-06,0.0719,0.766,hip hop
King,Love & Pride,34,1985,1250,2001,1894,oldies,1920-1989,43,-13.623,126.015,4,0,0.755,0.438,0.033,2.76E-06,0.0719,0.766,hip hop
King,Love & Pride,34,1985,1250,2003,1950,oldies,1920-1989,43,-13.623,126.015,4,0,0.755,0.438,0.033,2.76E-06,0.0719,0.766,hip hop
King,Love & Pride,34,1985,1250,2004,1917,oldies,1920-1989,43,-13.623,126.015,4,0,0.755,0.438,0.033,2.76E-06,0.0719,0.766,hip hop
House of Pain,Jump around,35,1992,1263,2015,1895,90s,1990-1999,74,-6.32,106.894,4,0,0.854,0.71,0.0793,8.72E-05,0.166,0.818,hip hop
House of Pain,Jump around,35,1992,1263,2016,1263,90s,1990-1999,74,-6.32,106.894,4,0,0.854,0.71,0.0793,8.72E-05,0.166,0.818,hip hop
House of Pain,Jump around,35,1992,1263,2017,1365,90s,1990-1999,74,-6.32,106.894,4,0,0.854,0.71,0.0793,8.72E-05,0.166,0.818,hip hop
House of Pain,Jump around,35,1992,1263,2018,1586,90s,1990-1999,74,-6.32,106.894,4,0,0.854,0.71,0.0793,8.72E-05,0.166,0.818,hip hop
House of Pain,Jump around,35,1992,1263,2019,1411,90s,1990-1999,74,-6.32,106.894,4,0,0.854,0.71,0.0793,8.72E-05,0.166,0.818,hip hop
"Earth, Wind & Fire",September,36,1979,117,1999,550,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
"Earth, Wind & Fire",September,36,1979,117,2000,764,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
"Earth, Wind & Fire",September,36,1979,117,2001,814,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
"Earth, Wind & Fire",September,36,1979,117,2002,689,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
"Earth, Wind & Fire",September,36,1979,117,2003,833,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
"Earth, Wind & Fire",September,36,1979,117,2004,854,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
"Earth, Wind & Fire",September,36,1979,117,2005,1043,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
"Earth, Wind & Fire",September,36,1979,117,2006,813,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
"Earth, Wind & Fire",September,36,1979,117,2007,1109,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
"Earth, Wind & Fire",September,36,1979,117,2008,885,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
"Earth, Wind & Fire",September,36,1979,117,2009,875,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
"Earth, Wind & Fire",September,36,1979,117,2010,687,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
"Earth, Wind & Fire",September,36,1979,117,2011,793,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
"Earth, Wind & Fire",September,36,1979,117,2012,472,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
"Earth, Wind & Fire",September,36,1979,117,2013,290,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
"Earth, Wind & Fire",September,36,1979,117,2014,279,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
"Earth, Wind & Fire",September,36,1979,117,2015,243,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
"Earth, Wind & Fire",September,36,1979,117,2016,147,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
"Earth, Wind & Fire",September,36,1979,117,2017,149,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
"Earth, Wind & Fire",September,36,1979,117,2018,117,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
"Earth, Wind & Fire",September,36,1979,117,2019,170,oldies,1920-1989,81,-7.288,125.901,4,1,0.694,0.831,0.0301,0.000892,0.25,0.98,soul
Bill Withers,Ain't no sunshine,37,1971,209,1999,864,oldies,1920-1989,79,-11.451,79.593,4,0,0.479,0.416,0.124,1.72E-05,0.118,0.514,soul
Bill Withers,Ain't no sunshine,37,1971,209,2001,771,oldies,1920-1989,79,-11.451,79.593,4,0,0.479,0.416,0.124,1.72E-05,0.118,0.514,soul
Bill Withers,Ain't no sunshine,37,1971,209,2002,969,oldies,1920-1989,79,-11.451,79.593,4,0,0.479,0.416,0.124,1.72E-05,0.118,0.514,soul
Bill Withers,Ain't no sunshine,37,1971,209,2003,761,oldies,1920-1989,79,-11.451,79.593,4,0,0.479,0.416,0.124,1.72E-05,0.118,0.514,soul
Bill Withers,Ain't no sunshine,37,1971,209,2004,570,oldies,1920-1989,79,-11.451,79.593,4,0,0.479,0.416,0.124,1.72E-05,0.118,0.514,soul
Bill Withers,Ain't no sunshine,37,1971,209,2005,851,oldies,1920-1989,79,-11.451,79.593,4,0,0.479,0.416,0.124,1.72E-05,0.118,0.514,soul
Bill Withers,Ain't no sunshine,37,1971,209,2006,1044,oldies,1920-1989,79,-11.451,79.593,4,0,0.479,0.416,0.124,1.72E-05,0.118,0.514,soul
Bill Withers,Ain't no sunshine,37,1971,209,2007,851,oldies,1920-1989,79,-11.451,79.593,4,0,0.479,0.416,0.124,1.72E-05,0.118,0.514,soul
Bill Withers,Ain't no sunshine,37,1971,209,2008,814,oldies,1920-1989,79,-11.451,79.593,4,0,0.479,0.416,0.124,1.72E-05,0.118,0.514,soul
Bill Withers,Ain't no sunshine,37,1971,209,2009,1099,oldies,1920-1989,79,-11.451,79.593,4,0,0.479,0.416,0.124,1.72E-05,0.118,0.514,soul
Bill Withers,Ain't no sunshine,37,1971,209,2010,649,oldies,1920-1989,79,-11.451,79.593,4,0,0.479,0.416,0.124,1.72E-05,0.118,0.514,soul
Bill Withers,Ain't no sunshine,37,1971,209,2011,298,oldies,1920-1989,79,-11.451,79.593,4,0,0.479,0.416,0.124,1.72E-05,0.118,0.514,soul
Bill Withers,Ain't no sunshine,37,1971,209,2012,217,oldies,1920-1989,79,-11.451,79.593,4,0,0.479,0.416,0.124,1.72E-05,0.118,0.514,soul
Bill Withers,Ain't no sunshine,37,1971,209,2013,209,oldies,1920-1989,79,-11.451,79.593,4,0,0.479,0.416,0.124,1.72E-05,0.118,0.514,soul
Bill Withers,Ain't no sunshine,37,1971,209,2014,257,oldies,1920-1989,79,-11.451,79.593,4,0,0.479,0.416,0.124,1.72E-05,0.118,0.514,soul
Bill Withers,Ain't no sunshine,37,1971,209,2015,244,oldies,1920-1989,79,-11.451,79.593,4,0,0.479,0.416,0.124,1.72E-05,0.118,0.514,soul
Bill Withers,Ain't no sunshine,37,1971,209,2016,263,oldies,1920-1989,79,-11.451,79.593,4,0,0.479,0.416,0.124,1.72E-05,0.118,0.514,soul
Bill Withers,Ain't no sunshine,37,1971,209,2017,259,oldies,1920-1989,79,-11.451,79.593,4,0,0.479,0.416,0.124,1.72E-05,0.118,0.514,soul
Bill Withers,Ain't no sunshine,37,1971,209,2018,451,oldies,1920-1989,79,-11.451,79.593,4,0,0.479,0.416,0.124,1.72E-05,0.118,0.514,soul
Bill Withers,Ain't no sunshine,37,1971,209,2019,472,oldies,1920-1989,79,-11.451,79.593,4,0,0.479,0.416,0.124,1.72E-05,0.118,0.514,soul
Stevie Wonder,Superstition,38,1973,411,1999,603,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Stevie Wonder,Superstition,38,1973,411,2000,898,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Stevie Wonder,Superstition,38,1973,411,2001,1102,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Stevie Wonder,Superstition,38,1973,411,2002,949,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Stevie Wonder,Superstition,38,1973,411,2003,1009,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Stevie Wonder,Superstition,38,1973,411,2004,817,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Stevie Wonder,Superstition,38,1973,411,2005,1124,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Stevie Wonder,Superstition,38,1973,411,2006,1101,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Stevie Wonder,Superstition,38,1973,411,2007,1188,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Stevie Wonder,Superstition,38,1973,411,2008,1047,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Stevie Wonder,Superstition,38,1973,411,2009,786,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Stevie Wonder,Superstition,38,1973,411,2010,561,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Stevie Wonder,Superstition,38,1973,411,2011,485,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Stevie Wonder,Superstition,38,1973,411,2012,590,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Stevie Wonder,Superstition,38,1973,411,2013,411,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Stevie Wonder,Superstition,38,1973,411,2014,525,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Stevie Wonder,Superstition,38,1973,411,2015,546,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Stevie Wonder,Superstition,38,1973,411,2016,447,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Stevie Wonder,Superstition,38,1973,411,2017,508,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Stevie Wonder,Superstition,38,1973,411,2018,491,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Stevie Wonder,Superstition,38,1973,411,2019,592,oldies,1920-1989,76,-12.115,100.499,4,1,0.633,0.634,0.0725,0.0064,0.0385,0.872,soul
Sade,No Ordinary Love,39,1992,1302,2000,1621,90s,1990-1999,64,-12.259,166.254,4,0,0.629,0.364,0.038,0.0198,0.0941,0.699,soul
Sade,No Ordinary Love,39,1992,1302,2002,1302,90s,1990-1999,64,-12.259,166.254,4,0,0.629,0.364,0.038,0.0198,0.0941,0.699,soul
Sade,No Ordinary Love,39,1992,1302,2003,1490,90s,1990-1999,64,-12.259,166.254,4,0,0.629,0.364,0.038,0.0198,0.0941,0.699,soul
Sade,No Ordinary Love,39,1992,1302,2004,1808,90s,1990-1999,64,-12.259,166.254,4,0,0.629,0.364,0.038,0.0198,0.0941,0.699,soul
Sade,No Ordinary Love,39,1992,1302,2009,1852,90s,1990-1999,64,-12.259,166.254,4,0,0.629,0.364,0.038,0.0198,0.0941,0.699,soul
Sade,No Ordinary Love,39,1992,1302,2010,1760,90s,1990-1999,64,-12.259,166.254,4,0,0.629,0.364,0.038,0.0198,0.0941,0.699,soul
Sade,No Ordinary Love,39,1992,1302,2011,1589,90s,1990-1999,64,-12.259,166.254,4,0,0.629,0.364,0.038,0.0198,0.0941,0.699,soul
Sade,No Ordinary Love,39,1992,1302,2012,1670,90s,1990-1999,64,-12.259,166.254,4,0,0.629,0.364,0.038,0.0198,0.0941,0.699,soul
Sade,No Ordinary Love,39,1992,1302,2013,1803,90s,1990-1999,64,-12.259,166.254,4,0,0.629,0.364,0.038,0.0198,0.0941,0.699,soul
Sade,No Ordinary Love,39,1992,1302,2014,1351,90s,1990-1999,64,-12.259,166.254,4,0,0.629,0.364,0.038,0.0198,0.0941,0.699,soul
Sade,No Ordinary Love,39,1992,1302,2015,1656,90s,1990-1999,64,-12.259,166.254,4,0,0.629,0.364,0.038,0.0198,0.0941,0.699,soul
Sade,No Ordinary Love,39,1992,1302,2016,1616,90s,1990-1999,64,-12.259,166.254,4,0,0.629,0.364,0.038,0.0198,0.0941,0.699,soul
Sade,No Ordinary Love,39,1992,1302,2017,1563,90s,1990-1999,64,-12.259,166.254,4,0,0.629,0.364,0.038,0.0198,0.0941,0.699,soul
Charles & Eddie,Would I lie to you?,40,1992,1500,1999,1500,90s,1990-1999,49,-11.39,202.409,4,0,0.547,0.538,0.0567,0,0.0369,0.718,soul
Charles & Eddie,Would I lie to you?,40,1992,1500,2000,1584,90s,1990-1999,49,-11.39,202.409,4,0,0.547,0.538,0.0567,0,0.0369,0.718,soul
Charles & Eddie,Would I lie to you?,40,1992,1500,2001,1917,90s,1990-1999,49,-11.39,202.409,4,0,0.547,0.538,0.0567,0,0.0369,0.718,soul
Charles & Eddie,Would I lie to you?,40,1992,1500,2002,1796,90s,1990-1999,49,-11.39,202.409,4,0,0.547,0.538,0.0567,0,0.0369,0.718,soul
Stevie Wonder,How come how long,41,1997,1376,1999,1587,90s,1990-1999,48,-8.121,80.912,4,0,0.636,0.555,0.0264,3.00E-06,0.0966,0.289,soul
Stevie Wonder,How come how long,41,1997,1376,2000,1438,90s,1990-1999,48,-8.121,80.912,4,0,0.636,0.555,0.0264,3.00E-06,0.0966,0.289,soul
Stevie Wonder,How come how long,41,1997,1376,2001,1857,90s,1990-1999,48,-8.121,80.912,4,0,0.636,0.555,0.0264,3.00E-06,0.0966,0.289,soul
Stevie Wonder,How come how long,41,1997,1376,2002,1376,90s,1990-1999,48,-8.121,80.912,4,0,0.636,0.555,0.0264,3.00E-06,0.0966,0.289,soul
Amy Winehouse,Back to black,42,2006,43,2010,203,2000s,2000-2020,76,-3.304,123.28,4,1,0.49,0.725,0.0392,2.68E-05,0.0983,0.335,soul
Amy Winehouse,Back to black,42,2006,43,2011,179,2000s,2000-2020,76,-3.304,123.28,4,1,0.49,0.725,0.0392,2.68E-05,0.0983,0.335,soul
Amy Winehouse,Back to black,42,2006,43,2012,97,2000s,2000-2020,76,-3.304,123.28,4,1,0.49,0.725,0.0392,2.68E-05,0.0983,0.335,soul
Amy Winehouse,Back to black,42,2006,43,2013,175,2000s,2000-2020,76,-3.304,123.28,4,1,0.49,0.725,0.0392,2.68E-05,0.0983,0.335,soul
Amy Winehouse,Back to black,42,2006,43,2014,153,2000s,2000-2020,76,-3.304,123.28,4,1,0.49,0.725,0.0392,2.68E-05,0.0983,0.335,soul
Amy Winehouse,Back to black,42,2006,43,2015,98,2000s,2000-2020,76,-3.304,123.28,4,1,0.49,0.725,0.0392,2.68E-05,0.0983,0.335,soul
Amy Winehouse,Back to black,42,2006,43,2016,45,2000s,2000-2020,76,-3.304,123.28,4,1,0.49,0.725,0.0392,2.68E-05,0.0983,0.335,soul
Amy Winehouse,Back to black,42,2006,43,2017,57,2000s,2000-2020,76,-3.304,123.28,4,1,0.49,0.725,0.0392,2.68E-05,0.0983,0.335,soul
Amy Winehouse,Back to black,42,2006,43,2018,43,2000s,2000-2020,76,-3.304,123.28,4,1,0.49,0.725,0.0392,2.68E-05,0.0983,0.335,soul
Amy Winehouse,Back to black,42,2006,43,2019,58,2000s,2000-2020,76,-3.304,123.28,4,1,0.49,0.725,0.0392,2.68E-05,0.0983,0.335,soul
Rag'n'Bone Man,Human,43,2016,204,2016,583,2000s,2000-2020,74,-8.477,135.47,4,1,0.557,0.8,0.0601,0.0012,0.0906,0.582,soul
Rag'n'Bone Man,Human,43,2016,204,2017,204,2000s,2000-2020,74,-8.477,135.47,4,1,0.557,0.8,0.0601,0.0012,0.0906,0.582,soul
Rag'n'Bone Man,Human,43,2016,204,2018,343,2000s,2000-2020,74,-8.477,135.47,4,1,0.557,0.8,0.0601,0.0012,0.0906,0.582,soul
Rag'n'Bone Man,Human,43,2016,204,2019,451,2000s,2000-2020,74,-8.477,135.47,4,1,0.557,0.8,0.0601,0.0012,0.0906,0.582,soul
Amy Winehouse,Rehab,44,2007,184,2007,322,2000s,2000-2020,73,-2.974,71.515,4,1,0.434,0.872,0.0702,1.83E-06,0.396,0.732,soul
Amy Winehouse,Rehab,44,2007,184,2008,543,2000s,2000-2020,73,-2.974,71.515,4,1,0.434,0.872,0.0702,1.83E-06,0.396,0.732,soul
Amy Winehouse,Rehab,44,2007,184,2009,758,2000s,2000-2020,73,-2.974,71.515,4,1,0.434,0.872,0.0702,1.83E-06,0.396,0.732,soul
Amy Winehouse,Rehab,44,2007,184,2010,453,2000s,2000-2020,73,-2.974,71.515,4,1,0.434,0.872,0.0702,1.83E-06,0.396,0.732,soul
Amy Winehouse,Rehab,44,2007,184,2011,184,2000s,2000-2020,73,-2.974,71.515,4,1,0.434,0.872,0.0702,1.83E-06,0.396,0.732,soul
Amy Winehouse,Rehab,44,2007,184,2012,342,2000s,2000-2020,73,-2.974,71.515,4,1,0.434,0.872,0.0702,1.83E-06,0.396,0.732,soul
Amy Winehouse,Rehab,44,2007,184,2013,567,2000s,2000-2020,73,-2.974,71.515,4,1,0.434,0.872,0.0702,1.83E-06,0.396,0.732,soul
Amy Winehouse,Rehab,44,2007,184,2014,449,2000s,2000-2020,73,-2.974,71.515,4,1,0.434,0.872,0.0702,1.83E-06,0.396,0.732,soul
Amy Winehouse,Rehab,44,2007,184,2015,426,2000s,2000-2020,73,-2.974,71.515,4,1,0.434,0.872,0.0702,1.83E-06,0.396,0.732,soul
Amy Winehouse,Rehab,44,2007,184,2016,407,2000s,2000-2020,73,-2.974,71.515,4,1,0.434,0.872,0.0702,1.83E-06,0.396,0.732,soul
Amy Winehouse,Rehab,44,2007,184,2017,481,2000s,2000-2020,73,-2.974,71.515,4,1,0.434,0.872,0.0702,1.83E-06,0.396,0.732,soul
Amy Winehouse,Rehab,44,2007,184,2018,369,2000s,2000-2020,73,-2.974,71.515,4,1,0.434,0.872,0.0702,1.83E-06,0.396,0.732,soul
Amy Winehouse,Rehab,44,2007,184,2019,564,2000s,2000-2020,73,-2.974,71.515,4,1,0.434,0.872,0.0702,1.83E-06,0.396,0.732,soul
Amy Winehouse,You know I'm no good,45,2007,256,2007,351,2000s,2000-2020,73,-3.607,103.383,4,1,0.705,0.806,0.0309,0.00428,0.0701,0.734,soul
Amy Winehouse,You know I'm no good,45,2007,256,2008,435,2000s,2000-2020,73,-3.607,103.383,4,1,0.705,0.806,0.0309,0.00428,0.0701,0.734,soul
Amy Winehouse,You know I'm no good,45,2007,256,2009,642,2000s,2000-2020,73,-3.607,103.383,4,1,0.705,0.806,0.0309,0.00428,0.0701,0.734,soul
Amy Winehouse,You know I'm no good,45,2007,256,2010,588,2000s,2000-2020,73,-3.607,103.383,4,1,0.705,0.806,0.0309,0.00428,0.0701,0.734,soul
Amy Winehouse,You know I'm no good,45,2007,256,2011,256,2000s,2000-2020,73,-3.607,103.383,4,1,0.705,0.806,0.0309,0.00428,0.0701,0.734,soul
Amy Winehouse,You know I'm no good,45,2007,256,2012,426,2000s,2000-2020,73,-3.607,103.383,4,1,0.705,0.806,0.0309,0.00428,0.0701,0.734,soul
Amy Winehouse,You know I'm no good,45,2007,256,2013,607,2000s,2000-2020,73,-3.607,103.383,4,1,0.705,0.806,0.0309,0.00428,0.0701,0.734,soul
Amy Winehouse,You know I'm no good,45,2007,256,2014,613,2000s,2000-2020,73,-3.607,103.383,4,1,0.705,0.806,0.0309,0.00428,0.0701,0.734,soul
Amy Winehouse,You know I'm no good,45,2007,256,2015,612,2000s,2000-2020,73,-3.607,103.383,4,1,0.705,0.806,0.0309,0.00428,0.0701,0.734,soul
Amy Winehouse,You know I'm no good,45,2007,256,2016,669,2000s,2000-2020,73,-3.607,103.383,4,1,0.705,0.806,0.0309,0.00428,0.0701,0.734,soul
Amy Winehouse,You know I'm no good,45,2007,256,2017,705,2000s,2000-2020,73,-3.607,103.383,4,1,0.705,0.806,0.0309,0.00428,0.0701,0.734,soul
Amy Winehouse,You know I'm no good,45,2007,256,2018,635,2000s,2000-2020,73,-3.607,103.383,4,1,0.705,0.806,0.0309,0.00428,0.0701,0.734,soul
Amy Winehouse,You know I'm no good,45,2007,256,2019,781,2000s,2000-2020,73,-3.607,103.383,4,1,0.705,0.806,0.0309,0.00428,0.0701,0.734,soul
